
#OTU ID	SRR12545290	SRR12545291	SRR12545292	SRR12545293	SRR12545294	SRR12545295	SRR12545296	SRR12545297	SRR12545298	SRR12545299	SRR12545300	SRR12545301	SRR12545302	SRR12545303	SRR12545304	SRR12545305	SRR12545306	SRR12545307	SRR12545308	SRR12545309	SRR12545310	SRR12545311	SRR12545312	SRR12545313	SRR12545314	SRR12545315	SRR12545316	SRR12545317	SRR12545318	SRR12545319	SRR12545320	SRR12545321	SRR12545322	SRR12545323	SRR12545324	SRR12545325	SRR12545326	SRR12545327	SRR12545328	SRR12545329	SRR12545330	SRR12545386	SRR12545387	SRR12545388	SRR12545389	SRR12545390	SRR12545391	SRR12545392	SRR12545393	SRR12545394	SRR12545395	SRR12545396	SRR12545397	SRR12545398	SRR12545399	SRR12545400	SRR12545401	SRR12545402	SRR12545403	SRR12545404	SRR12545405	SRR12545406	SRR12545407	SRR12545408	SRR12618555	SRR12618556	SRR12618557	SRR12618558	SRR12618559	SRR12618560	SRR12618561	SRR12618562	SRR12618563	SRR12618564	SRR12618565	SRR12618566	SRR12618567	SRR12618568	SRR12618569	SRR12618570
NAD-BIOSYNTHESIS-II	107.08077056607422	0.0	596.530957488905	1020.5711018295724	970.2450251292238	363.67887083204545	819.4033982164171	69.9371642862923	1748.139641682695	646.0413505112618	374.5989132479321	15.880716155060325	815.0966333712047	489.5391041998449	99.60759995823057	1313.4284447184293	1272.6461470172155	413.2669112494004	364.6735362063689	868.6568559090226	0.0	452.0719269361919	540.1666041303259	116.08906922805416	448.4635977018096	890.7968248027336	107.37033021242657	62.749788500686876	790.2409665578595	536.4729444400987	259.9899055240635	596.9811473469955	217.83239466821632	19.997843902040817	0.0	677.665703853283	1424.881261144728	1251.4929702708787	550.3651898245106	94.04649362758626	695.138923634498	403.4281571644337	1001.5428393348906	193.9595650255184	300.65704725225555	287.75965382021644	180.65214247368985	897.2889997171518	635.7375436009685	234.03654770495964	385.22789875575194	228.2717262463408	422.2662451166342	1381.8980462735965	793.3903332727837	83.53489879642662	466.40886203355427	188.64981180798824	5.2367367090134165	299.8205547330838	196.87322965449377	77.69674157148873	800.8095893620274	650.6721247770232	2385.2286912530603	2018.5767320296018	19864.204265958233	11124.194341008539	18661.448101389495	7620.092302051372	11336.443448096641	8147.793875650526	4165.415841583632	4962.424217351303	499.0750096882925	8083.1321240119405	2309.671477774238	6330.789012443864	12662.069666631227	5601.494024048821
NADSYN-PWY	19022.292469476724	627.8454094528836	907.1552747486114	1286.4172904432132	1732.6720729949145	539.0925278344791	1194.7041693769693	0.0	655.9968047195803	815.4548653895432	870.3657349519702	37.580873879619254	614.0165723066619	527.3715933904756	487.9325073079331	1763.1416804864841	954.1095843762619	405.7171842900545	379.0692395780794	669.0190576757876	0.0	328.74370524629006	395.38970316678865	343.71909160099614	562.5514731857345	1180.743885334255	242.0096113742624	155.72034569253293	1597.8697904282883	979.7680322455117	451.5873285678251	1719.311961115448	673.21978596066	400.70838544515317	3418.551328765328	864.953010205449	1045.0081173453323	621.2691736204446	1718.6564066841963	193.22278215480065	1351.597570745964	1043.2002296319602	1081.7371312163327	154.6086174250745	185.81323941808586	535.1045273066142	616.042487296009	1409.6073805510446	1634.5217733318545	352.5889040161998	1646.6279080722818	542.5040928978004	320.6358636296673	557.8508846160628	990.9924530112798	92.92531863299929	861.9247429570555	95.72612943926597	127.30997381031179	256.022785472861	275.1625286454944	475.66479202352673	1134.9909117662958	925.4328029091597	8669.44206291471	6138.488416636367	0.0	0.0	0.0	670.6121558048632	0.0	0.0	12302.119834920071	6629.394216544086	4575.265043555353	885.7435068110763	5099.63062677651	2644.9966043260815	0.0	0.0
NAGLIPASYN-PWY	41462.62550370736	23727.997583401124	10922.082104343019	7954.75681451721	11358.238071744765	7320.078414810977	9986.956858223515	24791.245324358013	7095.8862601343535	10284.893981906935	7384.627649133001	453.7346126265651	5579.011395586876	4973.552921005845	3831.008553463536	32736.849959767434	39644.68603748216	18513.175229838347	17201.691253415658	20879.258988620375	35107.288909475115	18680.59201572677	15998.321840295861	9809.130003921184	14784.16597019946	29469.644199951537	13782.864071455997	4832.004682579555	7205.043535969471	29567.54475691605	15177.142144657162	34336.194166904854	12487.884123690656	69598.02207390305	44740.921585931945	18469.336052452567	11429.16630441359	15426.057541092701	9984.504617433447	1440.077317872362	6216.554572384487	9856.484885708393	10757.876363737309	9181.07208674965	21231.867465735093	2040.9983974034935	5372.598923203277	9136.716158814505	11582.71799883566	6734.290726065793	8856.997422214337	7284.583076642934	3902.3488093686196	7123.193015295699	10748.569622056451	626.7943797055837	8312.773393746185	3483.9779648982253	1542.825474378035	2548.248823813367	7971.4133063937725	5193.092597744798	14866.567977366267	5224.655976501747	14955.641612257476	13255.18621663078	21555.301389485732	11775.26092853741	19805.418259360278	8976.722698205705	12091.579358392913	8535.453861126545	25119.819320715687	14639.777611348396	8251.286262062978	9336.518647056768	11569.203429979496	10382.202421081332	13507.39992567032	5901.760557289189
NONMEVIPP-PWY	16317.03245185264	18918.735186266626	19392.361627465132	22139.528069472235	34746.11115818344	17111.32625522649	24087.42601509091	25655.303166091628	25033.822270759458	20939.293415177624	18941.099286322416	16582.162217559347	18738.560977914607	11116.179765165321	9495.340882700708	47074.99370359087	50681.64408171874	23968.94318981578	24882.987142476213	32280.79174176344	35150.19477881976	27084.84715799794	49772.25960779704	50462.44891333521	19873.130099186517	43265.55174626756	22872.39112345656	8659.598349765225	15896.182579946848	38968.2684227311	20414.803480236107	50533.81148010125	18416.48479685065	69248.46927272214	41571.69076146886	31870.612855641517	25345.375951900885	24515.02864215995	28305.361645725807	37226.84901131041	17531.468872383168	26843.810359699753	33662.451251833605	28795.18472154889	23244.896991734455	74283.90409195278	59407.068233855374	17023.802095766412	42022.78036978851	26997.953608789176	28235.395717998315	17912.87170426636	45773.69700553492	21698.133041876143	31695.681185075584	15976.986426674834	26375.11404382136	12100.21406813629	21555.41005459086	11380.082840756413	26425.529527846647	17475.67556458706	32458.203606053492	17757.2553818712	18143.887678487074	12302.676802092512	30419.19592382749	16345.242542962176	27998.850140678594	12105.254393899671	17096.58470921783	12217.589573093735	26315.456535947877	17773.47217213586	9971.332119936562	12426.951799323097	12085.435183601425	19479.820749483606	19223.948899755564	8360.986361194135
NONOXIPENT-PWY	61279.71436547049	27063.355748024827	29165.471001245616	32766.65473569999	51490.68240659174	26164.97345099473	34827.96963916662	34770.14247227109	35453.17898561265	33114.80977031528	30440.09964915953	22409.1538960921	27892.50656158752	17608.009125891313	14923.672872110557	68151.24673690369	73385.16589105598	34463.71494272023	35665.290075258614	54326.63590265207	46866.64888045932	43595.830156209275	68796.03448845976	69172.29522747353	28977.113871146827	68469.5212959608	35446.93950680953	14784.82958602671	24573.703572424103	56948.347136227116	29669.18191205431	74548.02396231607	27824.810412546452	70392.89423473962	48049.43640436365	47161.99067935695	37938.93838456295	36187.004942066975	41746.52937131827	50632.45037765259	26068.57652578422	47695.23294961052	54348.94122888885	43713.64529090397	31660.250083353192	100854.834050607	80481.75891576393	27772.049777752807	64961.41218316784	41216.599389214585	46362.795948995976	26652.978644429284	64800.03362838481	37803.81339405822	57865.477817400686	22251.071655742588	41006.835653698254	18713.93631459695	31531.572099505618	22184.909714594654	42187.10722701255	31472.992540533167	52801.23093766915	26852.346335463644	33989.510598288645	22833.867318227793	73485.59534298867	39688.92165394751	71248.46135288196	29526.71535594699	43885.144049254006	30362.015425459133	53439.5892831459	27590.563914561844	16576.300669459397	30213.61602205957	21709.7222934925	31217.32595683622	47812.140184292526	20534.458718527516
OANTIGEN-PWY	25722.555352358973	22860.249733209206	18730.361469206422	22896.555864259153	35342.37228641522	19344.00706544415	25638.2386978736	26694.19823210391	23492.786188081325	24467.3803279526	22873.084823785743	5914.686073025835	21140.915872255657	12825.2297412487	10793.322583468615	47403.605626764314	52645.11131333246	24166.436929879666	25205.922585369095	40551.09011156259	35586.89231060424	32333.51186196425	32373.786546503605	23874.375401915604	20347.39535316955	50178.9469847147	25401.033011927266	11454.828215840651	15031.23774306179	40687.66578370307	20765.898591030338	52517.235867930984	19635.832989724575	76003.24874980602	46848.14264657107	30782.01896983785	24248.933048792427	23994.38186052994	29292.240297696437	37338.936335158825	17807.532229853434	33219.46071333551	39540.10186664048	33234.20318339215	22458.116562186522	72611.31131816022	35657.65424922589	20598.914524151074	43646.70829015671	30663.421882695602	33576.88588914921	19876.175282717737	27117.319694088266	26059.475939152013	40309.40075576891	7064.2669491011375	30607.433566279076	13552.07389703757	15089.205949551424	14723.767717571862	29691.0421485715	21536.360914996607	39319.58434947038	19745.58511680884	20062.32894044078	13280.754816874822	33285.12039866769	18034.219108848105	31200.74475080427	13582.096715992877	19141.102530129447	13322.19799947829	31414.07729404742	18699.39316528846	10711.321270526116	14218.329751416686	13363.141555412843	19097.046994542936	21092.658232050122	9210.501681003057
ORNARGDEG-PWY	0.0	0.0	230.78264604812045	14.921314920593089	328.5164101052645	398.31663621298287	499.42536978942263	25.822407005353224	132.33202433883906	452.2825736843441	272.45803368185864	0.0	141.15478380345974	288.60140110077816	54.7690686943777	977.9475162551333	681.117963451788	176.66575810383236	147.31305665319186	205.0141949921857	0.0	262.68454836921205	335.3263064478566	58.660501053211775	259.5580973905802	550.9906195196119	159.7223800570678	57.576094680272654	154.22277438114617	304.7592501457388	191.15586871594343	412.64856605144786	328.51746895172727	0.0	0.0	199.32544500159034	276.16313691476125	150.970202940537	274.28405156863965	33.13591600745043	9.23356181663619	280.08724541895896	829.8981394955437	71.47618889050501	297.8890002264841	120.58619044566797	40.05543485667734	270.2594182904294	597.3293351762584	143.42006546928124	262.08225861729244	101.08754690996443	153.26403212894115	443.83126682281244	252.76550607055773	95.1962882670362	240.97939802930898	44.60955982199379	4.3887270654976644	201.28836900325666	48.801058944688016	25.13899733654197	365.4137566758806	102.01035196238811	417.24693811606073	130.9864753281186	5062.292201377134	2871.123234720005	4886.926636565869	1957.3172287695013	2975.8106059547868	2169.844100918977	1194.2857695182815	492.8514921976909	0.0	2271.5117308684007	555.5485888175668	699.2772844925543	3208.311906831995	1471.9400064322338
ORNDEG-PWY	0.0	0.0	224.2128876388775	0.0	341.9575888895982	420.60917925718894	780.2985017626321	0.0	221.89089638650427	329.16773163173855	182.24172683202465	0.0	236.22396645912931	243.75165357364557	0.0	964.9422417280215	698.1150544107901	152.67929563115695	226.17572468427684	153.31461921220426	0.0	261.2453909401971	420.4609706157875	128.6604285515514	243.84126776567348	441.5466114651955	207.64975589046912	50.58489204958952	198.6171357926692	300.36427164537287	206.7911874801268	341.7269905987135	306.58281192778963	0.0	0.0	229.06293805109658	267.8982497827745	127.21243550664396	186.44528279642782	30.202310312137914	214.38016983442128	209.41900392915832	571.2960280917661	61.619160091464984	340.07020324973104	111.45066214517496	0.0	233.57937269522807	656.3251213810466	100.03469642285994	286.16279865817756	75.48172862104245	389.2907785001872	534.1599781828861	533.6524871108747	0.0	202.15588782540797	31.152834115555404	2.577582462282722	188.408607262452	36.32807192781409	99.89344244512229	310.8265331486808	366.57963662313165	1084.3025350576536	1071.2369273399117	25839.561042972906	14233.361407721764	23919.442668775693	9634.260467764245	14582.308264811243	10319.483848247139	2307.1901510680464	2725.6118637256054	0.0	10115.654392890938	2742.4912102222165	966.0299843268658	16280.71719514465	7139.029855445841
P101-PWY	1.6739809294887318	0.0	871.4156597822607	1424.7249910648172	1268.5242189226014	387.8540071536749	874.3717003467908	87.20741790847798	2070.0454417876076	1068.2515277772786	689.4251716407579	7.315451601668042	820.320418291123	754.1311403510025	332.2204435630551	2194.216082676754	1620.0744915891603	931.5450827684881	891.8315622857052	1408.9659622850638	533.4698503726408	701.6687802862988	619.3739486885744	306.12026826029046	746.0187479767293	1358.574398287048	462.9477433318478	106.96203062623975	858.940613488504	1709.2254030722274	872.9533125670885	1421.7776775060713	418.87647357618033	0.0	0.0	1091.1250216261533	1730.4113706758744	1491.0277974598407	1076.5247114398387	109.44512649315287	722.2697111791845	363.5022002172933	624.7890932117288	386.72014659981545	223.79058731759363	356.3349079131595	1386.8362062626725	1150.0992087083475	922.0968050820852	297.5831271549258	1003.2289060027138	621.1856107653666	268.6305853275294	518.8064312728261	476.21062255525635	102.9491874773151	527.6653993856654	260.8920946197287	93.3594794981892	67.14803086715051	216.80048001947407	160.38639619968723	1427.3040904069856	1011.7252312269842	1908.593898128345	171.90923676029172	0.0	0.0	0.0	207.3264100260299	0.0	0.0	1210.6398355482715	1797.683758473346	286.1954320336929	55.64750071352724	236.1633524414703	5950.541227686352	0.0	0.0
P105-PWY	42132.67329335913	12446.506056189395	17377.01889721667	18710.305946935514	30740.293046605642	16834.30236313605	20911.08733090032	31698.301362874605	15746.38556989108	21029.376637409452	18958.598373235185	1895.42401471119	15881.967490021287	11019.015488474392	8821.415988154147	46784.79411174348	53324.2061000152	24942.2773945036	23715.01878880938	33742.1982491648	44223.15838772548	28507.485106049175	19182.688507882296	11693.13756678631	19973.58066427048	45316.753407429016	21285.226347249965	8599.504766726857	13708.771359197352	39911.84187383959	20792.552824906546	49664.20024162674	18212.45230088631	79136.51497738136	50503.12022388567	28776.139136240192	22168.66291534889	22432.812688159484	25847.046407288166	5266.366265678755	14545.940431170078	22306.13415198963	26109.20558311614	22149.783968867727	27453.49769643261	9813.541755210688	14360.761722641113	18031.645695666513	26143.407803352646	17924.75561393244	25352.393096922955	17472.666985889202	9142.023752495723	16925.17554175881	25172.733836609368	2062.2647060472295	20552.22851026792	8292.724788726624	4913.486453534145	8939.766599720459	19411.151547930065	12507.076460198878	33546.69883852891	15056.043792090984	24628.00613300404	17354.326941504052	33673.03283942319	18334.927065736443	31004.601553545577	13929.54139683317	18818.746974490754	13685.677182401287	37332.44434606887	23984.635513212783	12590.786996742709	14356.51543476562	16576.90999720668	27873.279123492095	21223.806190725434	9396.906903026105
P108-PWY	45050.67786254424	7429.179789444296	7120.0236689391395	7567.623755646425	15500.478842580842	4114.918394547118	6793.419995968154	482.8418934922774	3794.9530726670937	3877.232806478017	5937.374814328396	629.2048454289054	3405.9202239107867	2593.4243524341373	1787.3299752432104	9451.359714264188	6012.555231379054	3964.7001122367437	2843.5680953411093	3653.843243416004	0.0	2820.0267416896854	2953.096423054164	1408.204843910442	3413.758435919122	6283.289559930866	2444.145588978517	1921.1582910227723	7985.47846184154	5674.417165306913	2831.570100340228	9458.010691326452	3191.733957475581	1873.4288081348748	12410.46826454523	10147.656296492367	10911.426820603885	7563.808080744215	10399.443179313543	1011.8133747323885	7258.782290121809	6136.725460263428	7629.053282470998	1092.2886037420208	267.6112840784163	7384.249638313262	3293.708083416774	4783.584497515715	7744.031196024913	1804.8166073739235	10584.971997451092	4424.641363165051	1349.3034149344496	2192.798243257052	5673.969823045062	597.3194184496919	4450.801192213598	1283.3078299022886	973.1881472542972	2590.1418861970837	2533.646776770066	2932.918552751932	7953.6102349950625	4794.037960320656	21403.523512141997	12752.107491169523	3159.796658351984	1765.5625564903848	3006.643293327408	3200.2356280984345	1819.628039402516	1412.6578644371316	28498.08376145561	21319.913069840055	9728.424591546587	3742.1450264667933	11714.389809534763	29801.479250626093	1994.4274916890215	913.5485604805177
P122-PWY	13902.579306520971	0.0	13473.806369138225	18500.747768676294	30292.152568192352	17346.293998572182	20678.00170791915	4336.0032781883265	19471.437203729827	23233.19063715056	21713.82476204859	2652.13710640713	18819.361106275774	12618.531665265587	10386.163229404649	32314.439880914117	36395.89058466233	13513.897356181422	16575.7638307908	39681.92185394435	0.0	29723.199597561856	14982.250757009815	10490.307795796938	14260.609382124178	44280.91666926582	21820.197517885972	11717.833429229277	11406.212452588949	28464.648269023437	14580.046235814661	41909.069046633565	15732.514763240071	4570.189309891098	8695.737161326202	21410.66463045182	19314.215796670327	14809.777288216841	24548.30327579487	3767.473651293361	14306.103188353367	38839.87049578941	41274.165540994094	34319.72190184421	4781.137130360467	5597.122906345882	21945.278069080832	19415.718433163824	44090.25364756368	30013.753481801345	34903.205714298165	18655.202684652555	21844.26250445056	30707.203523835142	49144.332413991324	5422.972511983199	30690.002087904522	14176.067358763337	13463.464438300694	19596.638698354927	31668.01145022429	26506.053284306083	37928.6533477997	16626.17102003947	4560.785088310252	4906.9852845253845	28705.185806683432	15643.82013886131	30300.586973732305	12586.473013929372	18947.74924661063	12059.622729171959	15354.499161558397	2265.425124140409	2910.356121108155	12679.673545011527	4211.120825682269	5289.058265580398	19005.458706701924	8300.58384770723
P124-PWY	21736.06630102401	378.9440723385774	14790.67964313676	22337.062175546434	35547.62944412983	18631.774128248588	23690.099695162007	3587.5121115904135	22703.7740632811	24571.014643843857	22989.36449434579	3755.3156058314785	20983.447543723636	13299.38484465806	11075.546232684455	34758.0714649992	37536.44677264731	14339.805660233918	17833.01314394926	40672.51997601409	0.0	30531.894587876366	20773.666290330984	16123.899395499337	15103.493105050844	45898.13567727605	23232.187726742235	12187.033046136707	12655.506402689838	30152.061297028125	15334.431621263657	44183.83959860625	16637.302720039683	19578.012543571447	18871.01990133146	23326.509473602582	21362.4658624828	16283.50631491905	29027.877551405436	8386.645225625709	16767.504298196498	41270.443216647815	43703.92457825246	37210.1300450031	4430.126243591581	9630.138046401833	29850.083669573698	20662.87375327883	48644.21039713051	32867.848838020596	37177.75610830811	19929.506369353814	29719.272685184314	32623.60552760626	52351.19088020563	7500.271823144542	33055.63262077339	15204.317063623987	17689.333661051132	20720.09226808505	34324.513294454	28449.806011267356	40351.50040947659	18407.29572892767	5063.566956719304	5664.015882200084	28231.38428523402	15383.553773450745	29649.35907346635	12408.070069629439	18539.30406358188	11863.335757285404	16389.367534323555	2481.886733086636	3110.4632403379665	12539.513487697908	4511.361461720408	5613.404816682364	18661.13846217029	8162.37075640851
P125-PWY	57.525091596589895	87.57313143111642	3062.777001860496	3308.155345768862	5947.990286087853	4470.652682545576	2861.498166408344	631.3875605744036	3797.4610692999695	4118.586056099885	4354.774746273406	827.5234342232278	4309.84942417088	2459.9571220352427	1802.1255405898946	4721.432855722321	4916.01690831378	2504.915049476147	2419.5978275893144	6905.8111414921905	0.0	5048.97759442539	2864.902983140096	986.0593553802603	2006.3936764212162	7314.36825653786	2255.735582297684	1890.6025470132856	3164.2653330781864	4323.877676566932	2337.1872240595226	4019.424395097559	1748.8412028337186	161.2050013356808	835.5855251505694	4291.9177446606855	4302.971308299451	4090.4218483837876	4021.9100285529116	329.5125875177657	2732.8650343312434	7569.6936590401665	7929.014360705064	3629.9133369442784	668.0723527055461	1241.0030481856222	2913.91295709535	3290.9325241074066	7668.896661019818	3710.5010681254676	11080.736435267148	3590.031815667094	1869.8062482572932	4659.339684462167	9402.219236849585	815.4198281082296	5149.87123930359	1961.242388338059	1608.8818004099803	4335.620440527508	4564.873567731089	5152.873527367351	7179.146643326207	5173.226633033459	1296.3925784304718	962.4716159789264	30117.55439474087	15990.840376505	29968.869879917762	12022.580948308123	18745.5515299568	11813.623607087255	6330.549430302843	3840.471493592118	1211.7843485601281	12387.651372989854	1732.799126792566	2342.236993548458	19221.55129769937	8276.869085257047
P161-PWY	23270.92175797936	7014.386318272546	30468.055644992535	30366.620889782287	52932.200023967416	29313.931181284643	33613.31405790836	45218.055793051586	35483.01784307388	37353.41961665117	35441.63411687609	18517.95154648129	28725.008240210438	19606.010803063604	16423.472061202476	70546.32324943825	83808.95740743406	40564.1314668213	35655.68691218387	68121.43339496151	61255.03419158986	55488.0822442684	27362.919058211835	17872.685024552553	31589.68329585981	82230.3255050394	40110.044346177165	19270.44276933073	22993.133238846025	64572.26912979642	32561.728854992012	79536.28733347933	30375.500924440992	92241.70487040632	57646.02141799218	51361.39907724806	36613.96352886755	39252.678550086166	42834.67602636233	50266.29822781974	23665.495505202372	56538.50097368713	63543.37607069867	52465.19628718615	40694.68112867707	98583.55514437622	71788.27329020202	29834.77982704573	73114.96004590708	47744.44458679186	53942.76252746729	30760.290969335965	59180.43782928004	44640.563374280144	71525.50354238767	19141.45745979244	47690.369023058236	22127.16207911309	30143.399250217288	27443.183527083005	48765.19138871205	38924.0652749291	61065.661992283734	27744.899543874293	8571.440714064725	3192.221119208819	55742.23469235121	30539.231830550238	55441.18034611078	22377.266779333386	34653.26067516529	23421.81449561026	15046.10790357506	3664.1743709878688	3043.4358527598556	22941.335954608596	5418.025123533406	7864.117963137671	36412.27117844076	16143.556836806281
P162-PWY	0.0	0.0	1100.2345776525053	94.04787800477445	889.4836753408312	169.99345844495684	408.157478595753	0.0	672.2863770708213	1082.833052363423	728.5740263857152	90.91015669758029	82.30706990640873	454.4009669599458	415.60722114905525	1914.8161772610697	3679.514459327039	476.27910362008726	1613.5665820008771	1302.8577848063078	0.0	1024.6875231748359	1189.2227728116313	462.52995014869714	2017.1902178006987	2211.391340613361	877.1569594598702	257.0193243790703	683.481556201379	2791.2095813283086	1525.336443448669	3437.1568575740953	1249.9852479548106	0.0	0.0	1596.4723969674774	2368.253169921781	883.9488640062069	557.5247609235595	81.17847274459422	463.702295190711	905.4163354282192	1496.455919816678	236.22125591127494	16.3255566447759	353.76213940658903	428.4650344169743	698.960037526848	1005.2423092912017	245.53999032843447	1150.1094076593056	510.0138624514579	297.6892781245092	409.1776761009362	819.5328937049912	27.56762749354345	924.5017453280766	271.22326458652964	42.25671743069115	359.0788826907822	307.81937511599693	430.41398773034774	1783.663888513644	416.7801711304139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	342.39945449683114	287.5694573073858	0.0	0.0	0.0	0.0	0.0
P163-PWY	0.0	0.0	3521.3543995507725	2257.8965468297893	4541.542360190375	884.0660638090185	1488.6369843159537	12.461136020206835	194.56657377149733	671.1857338627514	703.2379527102247	229.28686875323785	267.9980098995666	390.5999512434761	205.27070930074632	4566.895240392818	6279.050205298772	3174.492081840625	2617.051460264938	1834.6070298802279	0.0	2402.056128779634	1991.822897632218	1061.3168836548039	3325.518599956326	4280.645443364608	2018.1301821003271	596.6735642469054	2261.5395737050126	6091.813460702045	3065.3848883273854	6730.211636298875	2391.958543921186	0.0	0.0	4721.969141896241	3515.6539381756365	4534.551763022533	2504.7631303472895	442.1289847458714	2017.2418381209586	1840.4035469281575	2161.6932160573474	831.3398030563311	47.36089346265328	680.4184688274038	488.5400613267961	608.1250685136548	1988.0607116965928	807.3166404106631	2213.5123679618537	251.4917586114624	374.63230243210694	673.182572421597	1924.0462502426785	180.3307012298068	1283.0622368935788	453.19932821749205	146.19690003009515	425.48772075715544	940.6678170474654	957.7085517556409	1107.8968618374952	476.914423194714	0.0	136.77260234448065	0.0	0.0	0.0	44.951040954212225	0.0	0.0	79.6922602670706	326.32641099352946	216.3495659715765	0.0	142.3272225687334	247.10858893077568	0.0	0.0
P164-PWY	8663.496013952921	0.0	15023.498079052026	15728.19636339924	27751.57286300914	8696.089896903031	16787.437917456813	301.20986613547456	2470.279318119375	6944.417950203085	8146.537028855262	1178.4937626330627	6132.911906691136	4763.765265183555	3539.5489441550217	24962.454196677958	25278.874329305985	14977.09331942309	11211.272982033353	15524.444181379336	175.44809592942988	12654.403963514007	8312.614303609233	5384.430474039499	9627.462661087075	20521.168602498263	9931.761946559776	4269.645972749712	11197.715092783936	19043.234786687728	8127.18729058732	25181.166904241723	10064.015882785254	1632.4262222416833	1185.091708388453	24842.573194213295	19272.479618225538	19154.14487675454	20215.427138578285	7944.256026913818	12576.14430701757	12265.665637894443	17261.414160349806	7159.9904211899175	965.8794706215691	46844.178430355285	5049.892241183974	6268.945586218773	16135.687169314215	8341.36660027573	15195.269343898888	4278.627849512262	4283.4204079351	9442.458244237547	12952.547585711603	1447.3841475219206	10005.09292997744	4853.314740073352	2629.064688971475	5755.843900898479	8424.179449412446	7720.574381008908	11382.979618705289	6398.123573420121	6570.257419440399	7088.533234625072	1689.7133759848948	712.4986898600226	1215.3299068411552	450.04998315690153	704.9131771583222	567.3676939909247	9365.038515535292	4776.043066857161	3987.957055378773	637.4200425032631	4684.7007471883835	4076.512377374401	985.7760317986618	403.6216893434225
P184-PWY	0.0	0.0	96.98566734586396	255.75698519643532	78.91489350175486	41.88456550603074	245.6634190265845	0.0	14.411859126008608	24.25893869951098	72.61021558834061	0.0	125.70519507201345	19.17727880537313	15.889247413072138	140.28435766727907	121.37744142015292	19.833494485414235	146.4648515294453	186.19376961746497	0.0	49.997115766816336	36.13679774171548	33.103420774009415	24.12651132456133	49.59234719827189	19.87337294438725	10.513508183902239	70.04793793986885	49.71077493223553	88.94753468374294	104.55690278735366	11.356947021884771	0.0	0.0	129.64137204850806	48.13254666927793	18.542674252793855	222.80195831491918	1.96702777694976	135.3960058012527	77.83184207751468	133.29062082780354	48.36882827278221	0.0	123.3147535387098	10.876270104911804	91.75121065458922	180.35249544872582	44.07055899624018	66.52052205986507	20.10031482300752	16.134899258603674	118.73816853099561	63.05600355434846	24.439830584442056	121.70910585822382	7.499560044672869	0.0	25.631824355898665	31.90493237921179	38.239011225600855	105.9539497397993	17.632236503842783	309.52822907255796	736.3706397489809	0.0	0.0	0.0	172.16530109825146	0.0	0.0	1106.7070798819036	107.57484760384477	482.0133712689318	93.37938798028681	633.8535701027515	325.0077963998868	0.0	0.0
P221-PWY	2837.9723892220145	24734.842384941385	759.8404105809219	1337.9356196244491	1404.9274160663247	552.9395158184428	3799.637130622128	65.9338918991772	3091.8752751843585	865.7163498923468	637.63605354487	60.44613176348229	1262.7682680622902	756.9403698915403	278.0237842036318	1165.2503433758827	784.3204714813639	508.53212772454486	345.4549684170887	833.1035795763179	0.0	304.2782175336739	688.9506330351686	202.5341382370149	296.45832936015296	723.5680379860875	131.22808891453332	123.2519860027778	1094.850844408235	364.5524676717131	254.08168644587892	1046.1897311636042	442.3106765648114	6864.557565551827	378.50313547640604	564.6709779968921	2264.2011137423465	1052.244144041884	683.4685250879755	143.94379178321938	1397.2677730477353	451.68029112882533	782.2813662203687	262.1900839127011	136.82350318595212	689.6413478614128	718.8279047608505	1460.7386991216222	1193.8064214468498	330.988448191823	1026.2858956485097	445.4828301090035	666.2862098690107	907.7330913431484	589.3015900715799	136.2385995675032	591.1432529256205	262.25656609430644	45.68718287920969	150.97254842689998	222.20372102970333	260.8554821932148	1228.2691383120177	1660.8272498883312	7332.472771048505	5282.849690244287	18806.54920194812	9622.050739689046	16301.07893569718	6771.51686157932	10045.473847512314	6804.040197485669	10651.40416388963	12333.343610713462	4040.5990596126016	7262.49475609797	4801.872439210167	8603.591260736139	11334.58638751344	4819.88740561952
P23-PWY	1433.3154636893294	0.0	18384.209070758414	16770.476557788075	27628.82274760532	11959.78880774363	18004.408388484382	1400.71352273812	11300.811992422638	12315.318328332858	12488.330579401456	2155.449057718718	10066.315206818375	6981.466634346799	5282.191296337752	33154.25448765448	32575.69725312064	20799.518305434984	14060.98524044752	15236.356442951701	0.0	15053.634459805864	14267.290773768496	8960.547460387244	15269.45052955401	24082.744765527383	12817.066136455027	5793.853959437819	15360.847363430104	25999.67793961459	13749.446250182269	37056.92554400071	13615.61108074255	132.86187181904617	0.0	29792.77329129921	23014.140140794185	23234.603673039877	20431.047440008973	5130.82097571432	14628.959748399166	17383.214405376788	21280.659174702985	7165.506416966922	1625.9966839055007	9239.903583799909	9620.01553072615	10019.055557655543	21789.396465775386	8066.457926360907	22683.784248076034	10623.704989015585	4031.0735457451697	7920.051640733495	19048.17769791226	2089.997199787341	14445.45402488009	5505.210610962284	3101.842418670481	6564.715940073909	10693.755342160819	9066.24237443617	19219.958591969218	13441.950802893496	18246.909771625462	14242.996088494623	11390.950851635767	5753.732168040611	9804.41991089413	4762.545478358714	6064.14507447722	5023.01395817675	28472.082655371425	17799.35038806201	10521.231206727809	5506.949505757503	12320.118187487764	23265.69371813628	7879.8245390815555	3311.3361870260933
